,ratio_protein_%,Evolution_popu (%),Dispo_alimen_kcal,Dispo_alimen_prote,Revenu,PIB,Prod_%,Impor_%,Consommation,Reserve_%
60,1.6694867122534038,-0.7602674738696423,0.47445761215586596,1.6206357586623061,-0.6604305934316653,0.41539850948521573,-1.4457979878890341,1.2006990240366053,-0.12059828840126358,-0.39998817062256814
61,-1.2307791949332394,-0.8006502732299333,-0.09641866909542507,0.4726228081688494,0.28518849107198724,-0.1222482634247704,0.9177482349048726,-0.5658280742412155,0.005846480350069813,0.13641119876915644
62,-1.0475644760489304,1.1388751102410801,-0.29050750827526334,-0.13101566217480307,-0.5067243890939803,-0.7723357032004587,-0.14784784074427187,0.08866194660972852,-0.7702648458658864,-0.13421486851999975
63,-2.764598968321659,1.11033467147783,-0.4319603887824705,0.42298318328211776,-0.6934384717261031,-0.5201181276822153,0.1105920690097745,0.6826484767239839,-0.15672717213520299,-0.39490948439473916
64,-2.4098439736454433,-0.4915480486099567,3.70539237112432,-1.9425041687168165,-0.5745646919726348,1.3077054082284798,-0.22596938748104037,0.7805204927176735,-0.290733308794502,0.21526311794724814
65,2.0208135421795466,0.08444198735280474,0.34589135935598153,0.05483125124412899,0.06780245541374094,-0.6883329113709522,-0.7846556330126264,0.2228255318968699,0.23795412059586307,0.15476896290851944
66,2.0353561393889947,1.029323225605143,0.2870332250557801,0.5174580703230913,0.323240981857479,-0.7855300127119129,2.5584835851005874,-0.285713845278468,0.3282750689032851,0.08877676760131344
67,2.5418252794020546,-1.293525134249391,-0.7937675769485706,-1.7647764288409828,-1.864827206930617,-0.10912252479929709,-0.7796319083272715,0.42262201051302645,-0.16697600979934435,0.12541774202040437
68,-1.4993066800146453,-0.0912445898755325,0.015149414503289755,-0.007424117832019819,0.35225782876037476,-0.5291420932202461,-0.6938059425791384,-0.4673935740167696,0.3916792763519106,-0.32678789910010336
69,-1.0223258622340055,1.1709813905080053,-0.2769154692123379,0.2956598702740191,-0.6796436932723501,-0.5394710961040502,0.8291379805297661,0.09374134987399525,0.22225075454351473,0.3134606671005948
70,-1.5343406373021697,-2.3132375255210413,-0.7710512861497422,-0.848563425578481,-1.709647796177822,-0.01949469908201748,-0.6517847742103406,0.2437665796453152,0.15092976739631583,-0.3303050807331959
71,-2.8673442692084152,0.33594119153315266,-0.6729678929423333,0.7249287238158296,-0.4966371433756012,0.4070137460187777,0.6188253903497319,0.49781354081405704,0.10712485969220849,0.20641749589849998
72,3.425872155667392,1.1935073407034946,-0.45457187710067676,-1.3039211452634576,-0.6877913454617126,0.0778993500207591,-0.7285694374239786,0.005834999022001587,-0.10603583285598882,-0.6640691546448794
73,4.1903286706061795,-0.9387505567571021,0.6387794540865945,0.15047813948199723,2.140244972146377,-1.672446078162001,1.8375424812261336,2.9180486393440073,1.39440832137933,-0.26584037053990556
74,0.9375401362487529,-0.9988441602011058,-0.48229491281095876,0.13784616910784708,-0.07542589599833259,0.732368345902732,0.9088712899398715,0.1330519872960469,-0.11546816744491982,0.2707822869852252
75,-1.7492260378754156,1.2504512979212947,0.09730115054245302,0.16759170043825009,-0.45164071439407516,-1.4851695503548794,0.4140858520992012,-0.48018670402652325,-0.45110376979703987,-0.09650140946787363
76,-1.3056565768671615,-0.8306229142327105,0.12700548159736563,-0.01901746551938953,0.21150930311165902,-1.1573110075657331,0.1282228336116721,-0.6052488620822515,-0.6872269228697857,0.1262781298104627
77,1.236488945982936,-0.3337077179241761,-0.3736236504166087,-0.20597728460690076,0.3653868170599505,0.9552001036424276,0.03928922070408332,-0.6184433984368164,0.5251103193610949,-0.1977752942262654
78,1.1629327424259033,0.04437185429836534,-0.049317284032024844,0.3103766390854788,-0.30170983687704805,0.21945176411655903,0.40665305955468434,-0.5768565396862901,-0.07128016860345902,0.07302427083218929
79,0.2574539061689189,0.6194285980805534,0.16527873735918633,-0.4436896688910669,-0.5373796829364782,-0.9009898763564617,-0.054538285336121047,-1.4714361598180588,0.43907142960469797,-0.21750313924584228
80,-3.4096620339220487,-0.17064012868836378,-0.7013859991027137,0.3007879235501284,-1.7925849977756048,-0.5398552900030538,0.7522284755637163,0.8228433876341325,0.1281314593707244,0.16963392538411676
81,-0.5714903203281516,-0.35686848379864533,-0.8177867698443573,0.02722664794800079,0.6757766678144479,1.5113525081966785,-1.0958259495950897,0.5712799852021841,0.002994099353279752,-0.02033480843918618
82,-1.6848496263233506,-0.9856861961168333,-0.10913333166314894,0.4147258487186379,1.3403477161905961,0.20606328816740477,-0.5619340465908046,-0.07829663228224906,-0.06696909363002831,-0.14899649501962628
83,0.513848161152821,-2.9914675680887037,0.011926202698849434,-0.5779922358738703,1.5195032161548334,0.49807565511240454,-1.5075133062072696,-1.010683584573252,0.3858636354076521,0.020921573265629434
84,-1.6243322502155384,-0.5527866737698767,-0.24376403273490763,0.42339849828249465,0.6048027109725435,-0.04915963568887041,0.19160771597838033,-0.17976613168497077,-0.7128819517657219,0.4136730376830633
85,1.6251077666940146,0.6496307624081694,-0.12237436596659526,-0.10996033040846873,0.32394444104587483,-0.3076230767041161,0.3295683810860017,0.5016081373887784,0.09255355958473842,0.13170581490767685
86,-1.2890951508251185,-0.28238408069771265,-0.517215543034984,0.07871056851422885,-0.3537409858292068,0.47072722354279956,-0.04901394067929443,-0.1787888456791194,0.3968986705520138,-0.011057650294174862
87,-2.7213487840810617,-0.2553371811432425,0.3717199508373339,0.3555749298938492,-0.144428641422785,-1.8131401099302367,0.7111805988080652,-0.733970239935304,-0.2513435249977843,-0.6321571485915234
88,-3.406513359420381,0.15681357242440214,4.280334301600327,-1.0696145233970418,0.3181393529527324,0.874773651279644,0.07115279096045801,0.3396906296076243,0.3397312834014517,0.21726795285844483
89,2.7694266587191376,-1.2593000261535219,0.38309699508045664,-0.4768601472875028,0.9575034293485303,-1.1680251559857266,0.02593568472464747,0.6870961117717334,0.06972890477656497,-0.19317424637103547
90,-2.3124924063114825,5.723063550510856,0.18399206772875568,2.233583565714533,3.693070336180596,0.8257862900659347,-0.8463191149657475,0.17330573381227915,-0.5226931935378355,-0.3295033078179694
91,0.6847716974777888,0.40900151767044274,-0.4181619604316708,0.25912136866989943,0.05120146965438218,0.30677119946282966,1.1175449550917034,0.4033233074365629,-0.13829762676507779,0.15204678024902593
92,1.8455432308635518,-0.10478578435553773,-0.2725419569375747,-0.4013695090306728,0.3663415942323997,0.01524190501210596,-0.38728464415586344,0.517412285329802,0.056593784488074166,0.5997805237618414
93,-0.8630791949560598,0.8795165197287871,-0.405758148151852,0.053570503920527965,-0.11629347874199651,-0.11254435597094622,-0.2961267936937709,0.3130129232150495,-0.0887252117139199,0.29318068083873977
94,-0.6610256589813645,0.30579394779677294,-0.27702435065601055,0.0009930818778617493,-0.3148663394694476,-0.2780615946528526,-0.05618519623149065,0.026317058361548337,-0.11391780777284782,-0.018861642942296128
95,-1.0329045990136247,0.012111752952957982,-0.5132644414465085,0.1320218071431958,-0.5835062779391805,0.10009562326377332,-0.12307767366406142,0.31485470697478146,-0.2401652057736343,0.4677022278876985
96,2.3729281323415514,2.0880196023497253,-0.08553602226176434,-0.17844577140358817,0.1199153193200928,0.05624784689263651,-0.23591175059237238,-0.3123971585818921,0.2018895039036048,0.08544560138200585
97,-3.255804774871697,-1.0536230671471118,-0.3599574821561865,0.4576037837002812,-0.055275629512120394,-0.20002217321156607,-0.12682781170964696,0.31545345789880064,0.2327062244656495,0.22428285576421036
98,-2.3986272295027513,-0.8044904974803576,-0.39263215419266734,0.2103106966116826,0.1184405741853697,0.0010971196722442923,-0.4622353180959344,0.24619489675600262,-0.08545369524497234,-0.11304922747358505
99,-2.8669561214059,-1.207117208892227,-0.9448555032598138,-0.03881290315643409,-1.3612839384440267,0.3324015762559362,-0.2429699165748164,1.070559899522184,0.15757491463524684,-0.16231252178548997
100,2.289974832120342,0.24921817243193167,-0.16171879442967585,-1.1791347584718195,-0.7736461035268094,-0.5727214386011694,-0.9189725267985266,-0.4133226175913638,0.3402086359055584,0.0428145006252151
101,2.1146883750844854,0.5260327940412396,0.01896622944169148,0.1260939555400092,-0.3515589694118649,0.1757792599618968,-0.2846984641631784,-0.3740290765351616,-0.050675696839869305,0.029038646323529673
102,1.535868050829406,-0.927905672050782,-0.9183954114897268,0.11445647953825296,0.1925789855697845,2.35355706137079,1.124731208612011,-0.5220786227125264,-0.29713613807980455,-0.4120202496236609
103,-2.174897530812544,-0.47774626164514145,-0.3484382150598765,0.39876373327107306,0.45240973618069524,0.24038858736414656,-0.3433250150103662,0.02602811281451512,0.12498964617014739,0.1757547556134234
104,1.1235322385750404,-0.4082851038393345,0.3844313849959317,0.5102204611990064,0.30425234493257436,-0.7262384480032817,1.255730121269249,-0.11478872559063737,0.9717940564694605,0.18234583861560716
105,-3.017313177084082,0.5534354628873067,-0.011524476809668952,1.0435804583639552,1.8874478160592902,0.3299047985136048,-0.7767909504916766,-0.17368374395101505,0.3473396969806679,-0.06274218896687164
106,1.6353680942645903,0.9319222197664048,-0.13518471004706994,-0.20178776991763003,0.9047397631488742,0.12231275278032311,-0.4357676143037437,0.23046777626791534,0.268395001361265,-0.09503233161777756
107,0.4812298074945645,1.1697010535351982,-0.6514390585412733,-0.1968425419725321,-0.22443771871245566,0.2707859832464392,-0.531083195301487,1.1549257340553956,0.13352033421016857,0.506956291219717
108,0.34949645064205564,-0.6175494852903418,-0.24253393709911267,0.22402119659889533,0.12933953527087724,0.6748586337583242,0.6307088495811618,-0.8493874796023606,0.09212552496637916,-0.17623645035337762
109,-0.34441860989485185,0.6098392152116642,-0.6539933349582033,0.38076041676885225,-0.03200962348884692,1.047691938675315,0.49782149842652734,0.20788806207720492,0.6090780686660067,0.28228448706016995
110,-3.086087559679996,-0.4250074064333115,-0.25866562914100705,0.648660114052443,0.605265492058912,-0.013577985351202627,-0.2571451707655537,0.3119727629245774,0.03651415705170416,-0.3698511601229308
111,-1.7245051281496149,-0.7803837430517784,-0.4487031635265124,-0.10233124572950465,-0.036736379215507514,0.20107393163307852,-0.8959366017580482,0.23795673226998715,0.431034379789998,-0.20349792821342577
112,2.249473093120402,0.19057153195512258,0.026409294695691893,-0.2947446643110708,0.4680217585154569,-0.7434559714070944,-0.1376824058477032,1.0031928641101575,-0.39636239663861134,-0.053160197535794936
113,2.453600160458709,-0.04301338255355229,0.21760571577120832,-0.09986797595480597,0.6681384411309341,-1.1621109642135345,0.08818148319403642,1.5535257655202654,0.19923036985218268,0.4807293857236158
114,-0.5384087443183148,-0.24022598593356514,-0.07696015068761658,-0.31190496800284334,-0.01822786418388324,-0.8907998074604584,-0.3692876199566284,-0.0001689238477223121,-0.47760137816741005,-0.1923123981320059
115,-2.9746591121840353,-1.729441491606668,0.08589248594206841,0.4655682436356053,0.7162459236720684,-0.6555475091461307,-0.1778682253417169,-0.2970553312360271,0.01265228552819235,-0.12687395903981652
116,-0.34031760314417664,-0.8491088731312221,-0.40517712206130696,-0.08614047447386926,0.10147851413635335,0.41815162030958686,-0.993327075774975,0.3074659490068536,0.352304721155592,0.4813162149761149
117,-2.8442546893794907,0.25255270232413474,-0.10337966056302614,0.5706081116908601,0.1370882729669794,-0.37951898796152145,0.027707418327829317,-0.24667089611251677,0.5284048849496984,-0.23039960774613796
118,1.8401286565135886,-0.8530501944718665,-0.5451952740713792,0.1687529415151578,0.4735818278543889,1.8899805721869167,1.1876015958905253,-0.8474356179575262,0.685643711844678,-0.19173809696234442
119,-0.4949229017793587,-0.2765751289868598,0.29479423282213735,0.7066711029573263,0.4140012052361865,-1.5820528311070174,2.3125094512977085,0.041071434295278174,-1.125833060555264,0.4044633630198705
120,0.3412449897721344,-0.4801749314001723,0.2969386043614942,-0.5662141961104287,0.13092444616382135,-0.8823468249139377,-0.527112302595531,-1.5483057980006814,0.5352925642201829,-0.12698425182464823
121,0.857861004280303,0.8361127536473689,4.718480028797964,-1.877309240030045,-0.040854641820228604,0.19013336521275986,0.5247135623724711,-0.49748634206449227,0.1263705270778611,0.28456899074628783
122,2.73289615527166,-0.4003531623013454,0.33006067442520126,0.0313847233540161,0.6948124609671587,-0.4932767105775018,1.1618610128406552,0.26509887489474493,1.1362526927986618,-0.6444947198887014
123,2.5449554836790202,0.21963215227832286,0.47293146509122036,0.7570288053144373,-0.18833405053576133,-0.31593509738365516,-0.07787774019169841,0.2429614739322729,0.10133815927594104,-0.06857504250572492
124,0.9058069198747443,-0.49618078065837623,-0.5251562608386112,-0.7788684254832455,-0.6099798471493276,0.5383171778282391,-0.8748974060844305,-0.5217222515855872,0.36959097950466047,0.05665788897002281
125,6.123555985552661,-1.3121214175864946,4.116581345915136,8.276813365138064,-3.342897227256635,0.2722523814931363,-1.8042310599585316,-0.11877608173587736,-0.22738637695314612,-0.05985135928122948
126,0.5008611528312686,-1.2239740697912413,0.49046353099212553,0.22819695890698724,3.9997751023239294,0.47064272459605616,-2.200046757213238,-0.8161477736882683,-0.0913148439685659,0.222892494947997
127,-0.5801288088991448,1.5810067542310058,-0.07395775741951306,-0.2620926575086699,-0.3667564773405204,-1.0879999164943923,-0.4138125717989348,-0.26157556244978963,-0.5780241420420393,-0.12658586105734315
128,0.13187337472332572,1.3909224118562398,-0.1399520942625682,-0.1951394698957492,-0.2260382376295695,-0.3368806112157735,-0.3370661473978948,-0.6011602605011499,-0.3156840777471218,-0.41934513820522296
129,-3.5642551469083754,-0.1630976533410339,4.047426100120748,-1.4992787125032792,-0.6046827308368127,0.6840212369938589,0.3894606767300377,0.4965467646411278,0.1255752761116034,-0.33208961106437546
130,-3.1516377192481686,-0.6911740488267526,-0.27776965739612564,0.5381395559820074,-0.04945890760968678,-0.41911781179051055,0.2924358246188324,0.42168466152916434,-0.2717272763440353,-0.6328493463380541
131,2.473805050136019,-0.3440814041679611,0.28611697309427886,-0.668289582025987,0.2544803276678833,-1.4159201508307981,-0.5411064714329231,0.3698550943732617,0.14805708244950797,0.8992911118081758
132,0.4898674021090319,-0.3747716191958875,-0.6198912460810558,-0.8055468826706871,-0.5246604736501572,0.205186251887959,-1.1076355602969548,0.3865847140987013,-0.16274666656724934,-0.03045947268914371
133,2.178884512054121,1.2937963099415142,-0.2591956744668552,-1.0022965559355075,-0.47844548337795395,-0.5958443454467671,-0.5869107894969733,-0.33213164024879666,-0.7673198255840324,0.09978117298091532
134,-1.9843392610277661,0.11369392001967649,-0.17685719240773815,0.027709043906922085,-0.5610230175904737,-0.9451621294982542,-0.008227409954949938,0.017007947411478815,-0.2674273739280111,-0.15821469360724302
